1095,2017-12-30,2017,12,"Diciembre",4,29,"Viernes",f
1096,2017-12-31,2017,12,"Diciembre",4,30,"Sábado",t
1097,2018-01-01,2017,12,"Diciembre",4,31,"Domingo",t
1098,2018-01-02,2018,1,"Enero",1,1,"Lunes",f
1099,2018-01-03,2018,1,"Enero",1,2,"Martes",f
1100,2018-01-04,2018,1,"Enero",1,3,"Miércoles",f
1101,2018-01-05,2018,1,"Enero",1,4,"Jueves",f
1102,2018-01-06,2018,1,"Enero",1,5,"Viernes",f
1103,2018-01-07,2018,1,"Enero",1,6,"Sábado",t
1104,2018-01-08,2018,1,"Enero",1,7,"Domingo",t
1105,2018-01-09,2018,1,"Enero",1,8,"Lunes",f
1106,2018-01-10,2018,1,"Enero",1,9,"Martes",f
1107,2018-01-11,2018,1,"Enero",1,10,"Miércoles",f
1108,2018-01-12,2018,1,"Enero",1,11,"Jueves",f
1109,2018-01-13,2018,1,"Enero",1,12,"Viernes",f
1110,2018-01-14,2018,1,"Enero",1,13,"Sábado",t
1111,2018-01-15,2018,1,"Enero",1,14,"Domingo",t
1112,2018-01-16,2018,1,"Enero",1,15,"Lunes",f
1113,2018-01-17,2018,1,"Enero",1,16,"Martes",f
1114,2018-01-18,2018,1,"Enero",1,17,"Miércoles",f
1115,2018-01-19,2018,1,"Enero",1,18,"Jueves",f
1116,2018-01-20,2018,1,"Enero",1,19,"Viernes",f
1117,2018-01-21,2018,1,"Enero",1,20,"Sábado",t
1118,2018-01-22,2018,1,"Enero",1,21,"Domingo",t
1119,2018-01-23,2018,1,"Enero",1,22,"Lunes",f
1120,2018-01-24,2018,1,"Enero",1,23,"Martes",f
1121,2018-01-25,2018,1,"Enero",1,24,"Miércoles",f
1122,2018-01-26,2018,1,"Enero",1,25,"Jueves",f
1123,2018-01-27,2018,1,"Enero",1,26,"Viernes",f
1124,2018-01-28,2018,1,"Enero",1,27,"Sábado",t
1125,2018-01-29,2018,1,"Enero",1,28,"Domingo",t
1126,2018-01-30,2018,1,"Enero",1,29,"Lunes",f
1127,2018-01-31,2018,1,"Enero",1,30,"Martes",f
1128,2018-02-01,2018,1,"Enero",1,31,"Miércoles",f
1129,2018-02-02,2018,2,"Febrero",1,1,"Jueves",f
1130,2018-02-03,2018,2,"Febrero",1,2,"Viernes",f
1131,2018-02-04,2018,2,"Febrero",1,3,"Sábado",t
1132,2018-02-05,2018,2,"Febrero",1,4,"Domingo",t
1133,2018-02-06,2018,2,"Febrero",1,5,"Lunes",f
1134,2018-02-07,2018,2,"Febrero",1,6,"Martes",f
1135,2018-02-08,2018,2,"Febrero",1,7,"Miércoles",f
1136,2018-02-09,2018,2,"Febrero",1,8,"Jueves",f
1137,2018-02-10,2018,2,"Febrero",1,9,"Viernes",f
1138,2018-02-11,2018,2,"Febrero",1,10,"Sábado",t
1139,2018-02-12,2018,2,"Febrero",1,11,"Domingo",t
1140,2018-02-13,2018,2,"Febrero",1,12,"Lunes",f
1141,2018-02-14,2018,2,"Febrero",1,13,"Martes",f
1142,2018-02-15,2018,2,"Febrero",1,14,"Miércoles",f
1143,2018-02-16,2018,2,"Febrero",1,15,"Jueves",f
1144,2018-02-17,2018,2,"Febrero",1,16,"Viernes",f
1145,2018-02-18,2018,2,"Febrero",1,17,"Sábado",t
1146,2018-02-19,2018,2,"Febrero",1,18,"Domingo",t
1147,2018-02-20,2018,2,"Febrero",1,19,"Lunes",f
1148,2018-02-21,2018,2,"Febrero",1,20,"Martes",f
1149,2018-02-22,2018,2,"Febrero",1,21,"Miércoles",f
1150,2018-02-23,2018,2,"Febrero",1,22,"Jueves",f
1151,2018-02-24,2018,2,"Febrero",1,23,"Viernes",f
1152,2018-02-25,2018,2,"Febrero",1,24,"Sábado",t
1153,2018-02-26,2018,2,"Febrero",1,25,"Domingo",t
1154,2018-02-27,2018,2,"Febrero",1,26,"Lunes",f
1155,2018-02-28,2018,2,"Febrero",1,27,"Martes",f
1156,2018-03-01,2018,2,"Febrero",1,28,"Miércoles",f
1157,2018-03-02,2018,3,"Marzo",1,1,"Jueves",f
1158,2018-03-03,2018,3,"Marzo",1,2,"Viernes",f
1159,2018-03-04,2018,3,"Marzo",1,3,"Sábado",t
1160,2018-03-05,2018,3,"Marzo",1,4,"Domingo",t
1161,2018-03-06,2018,3,"Marzo",1,5,"Lunes",f
1162,2018-03-07,2018,3,"Marzo",1,6,"Martes",f
1163,2018-03-08,2018,3,"Marzo",1,7,"Miércoles",f
1164,2018-03-09,2018,3,"Marzo",1,8,"Jueves",f
1165,2018-03-10,2018,3,"Marzo",1,9,"Viernes",f
1166,2018-03-11,2018,3,"Marzo",1,10,"Sábado",t
1167,2018-03-12,2018,3,"Marzo",1,11,"Domingo",t
1168,2018-03-13,2018,3,"Marzo",1,12,"Lunes",f
1169,2018-03-14,2018,3,"Marzo",1,13,"Martes",f
1170,2018-03-15,2018,3,"Marzo",1,14,"Miércoles",f
1171,2018-03-16,2018,3,"Marzo",1,15,"Jueves",f
1172,2018-03-17,2018,3,"Marzo",1,16,"Viernes",f
1173,2018-03-18,2018,3,"Marzo",1,17,"Sábado",t
1174,2018-03-19,2018,3,"Marzo",1,18,"Domingo",t
1175,2018-03-20,2018,3,"Marzo",1,19,"Lunes",f
1176,2018-03-21,2018,3,"Marzo",1,20,"Martes",f
1177,2018-03-22,2018,3,"Marzo",1,21,"Miércoles",f
1178,2018-03-23,2018,3,"Marzo",1,22,"Jueves",f
1179,2018-03-24,2018,3,"Marzo",1,23,"Viernes",f
1180,2018-03-25,2018,3,"Marzo",1,24,"Sábado",t
1181,2018-03-26,2018,3,"Marzo",1,25,"Domingo",t
1182,2018-03-27,2018,3,"Marzo",1,26,"Lunes",f
1183,2018-03-28,2018,3,"Marzo",1,27,"Martes",f
1184,2018-03-29,2018,3,"Marzo",1,28,"Miércoles",f
1185,2018-03-30,2018,3,"Marzo",1,29,"Jueves",f
1186,2018-03-31,2018,3,"Marzo",1,30,"Viernes",f
1187,2018-04-01,2018,3,"Marzo",1,31,"Sábado",t
1188,2018-04-02,2018,4,"Abril",2,1,"Domingo",t
1189,2018-04-03,2018,4,"Abril",2,2,"Lunes",f
1190,2018-04-04,2018,4,"Abril",2,3,"Martes",f
1191,2018-04-05,2018,4,"Abril",2,4,"Miércoles",f
1192,2018-04-06,2018,4,"Abril",2,5,"Jueves",f
1193,2018-04-07,2018,4,"Abril",2,6,"Viernes",f
1194,2018-04-08,2018,4,"Abril",2,7,"Sábado",t
1195,2018-04-09,2018,4,"Abril",2,8,"Domingo",t
1196,2018-04-10,2018,4,"Abril",2,9,"Lunes",f
1197,2018-04-11,2018,4,"Abril",2,10,"Martes",f
1198,2018-04-12,2018,4,"Abril",2,11,"Miércoles",f
1199,2018-04-13,2018,4,"Abril",2,12,"Jueves",f
1200,2018-04-14,2018,4,"Abril",2,13,"Viernes",f
1201,2018-04-15,2018,4,"Abril",2,14,"Sábado",t
1202,2018-04-16,2018,4,"Abril",2,15,"Domingo",t
1203,2018-04-17,2018,4,"Abril",2,16,"Lunes",f
1204,2018-04-18,2018,4,"Abril",2,17,"Martes",f
1205,2018-04-19,2018,4,"Abril",2,18,"Miércoles",f
1206,2018-04-20,2018,4,"Abril",2,19,"Jueves",f
1207,2018-04-21,2018,4,"Abril",2,20,"Viernes",f
1208,2018-04-22,2018,4,"Abril",2,21,"Sábado",t
1209,2018-04-23,2018,4,"Abril",2,22,"Domingo",t
1210,2018-04-24,2018,4,"Abril",2,23,"Lunes",f
1211,2018-04-25,2018,4,"Abril",2,24,"Martes",f
1212,2018-04-26,2018,4,"Abril",2,25,"Miércoles",f
1213,2018-04-27,2018,4,"Abril",2,26,"Jueves",f
1214,2018-04-28,2018,4,"Abril",2,27,"Viernes",f
1215,2018-04-29,2018,4,"Abril",2,28,"Sábado",t
1216,2018-04-30,2018,4,"Abril",2,29,"Domingo",t
1217,2018-05-01,2018,4,"Abril",2,30,"Lunes",f
1218,2018-05-02,2018,5,"Mayo",2,1,"Martes",f
1219,2018-05-03,2018,5,"Mayo",2,2,"Miércoles",f
1220,2018-05-04,2018,5,"Mayo",2,3,"Jueves",f
1221,2018-05-05,2018,5,"Mayo",2,4,"Viernes",f
1222,2018-05-06,2018,5,"Mayo",2,5,"Sábado",t
1223,2018-05-07,2018,5,"Mayo",2,6,"Domingo",t
1224,2018-05-08,2018,5,"Mayo",2,7,"Lunes",f
1225,2018-05-09,2018,5,"Mayo",2,8,"Martes",f
1226,2018-05-10,2018,5,"Mayo",2,9,"Miércoles",f
1227,2018-05-11,2018,5,"Mayo",2,10,"Jueves",f
1228,2018-05-12,2018,5,"Mayo",2,11,"Viernes",f
1229,2018-05-13,2018,5,"Mayo",2,12,"Sábado",t
1230,2018-05-14,2018,5,"Mayo",2,13,"Domingo",t
1231,2018-05-15,2018,5,"Mayo",2,14,"Lunes",f
1232,2018-05-16,2018,5,"Mayo",2,15,"Martes",f
1233,2018-05-17,2018,5,"Mayo",2,16,"Miércoles",f
1234,2018-05-18,2018,5,"Mayo",2,17,"Jueves",f
1235,2018-05-19,2018,5,"Mayo",2,18,"Viernes",f
1236,2018-05-20,2018,5,"Mayo",2,19,"Sábado",t
1237,2018-05-21,2018,5,"Mayo",2,20,"Domingo",t
1238,2018-05-22,2018,5,"Mayo",2,21,"Lunes",f
1239,2018-05-23,2018,5,"Mayo",2,22,"Martes",f
1240,2018-05-24,2018,5,"Mayo",2,23,"Miércoles",f
1241,2018-05-25,2018,5,"Mayo",2,24,"Jueves",f
1242,2018-05-26,2018,5,"Mayo",2,25,"Viernes",f
1243,2018-05-27,2018,5,"Mayo",2,26,"Sábado",t
1244,2018-05-28,2018,5,"Mayo",2,27,"Domingo",t
1245,2018-05-29,2018,5,"Mayo",2,28,"Lunes",f
1246,2018-05-30,2018,5,"Mayo",2,29,"Martes",f
1247,2018-05-31,2018,5,"Mayo",2,30,"Miércoles",f
1248,2018-06-01,2018,5,"Mayo",2,31,"Jueves",f
1249,2018-06-02,2018,6,"Junio",2,1,"Viernes",f
1250,2018-06-03,2018,6,"Junio",2,2,"Sábado",t
1251,2018-06-04,2018,6,"Junio",2,3,"Domingo",t
1252,2018-06-05,2018,6,"Junio",2,4,"Lunes",f
1253,2018-06-06,2018,6,"Junio",2,5,"Martes",f
1254,2018-06-07,2018,6,"Junio",2,6,"Miércoles",f
1255,2018-06-08,2018,6,"Junio",2,7,"Jueves",f
1256,2018-06-09,2018,6,"Junio",2,8,"Viernes",f
1257,2018-06-10,2018,6,"Junio",2,9,"Sábado",t
1258,2018-06-11,2018,6,"Junio",2,10,"Domingo",t
1259,2018-06-12,2018,6,"Junio",2,11,"Lunes",f
1260,2018-06-13,2018,6,"Junio",2,12,"Martes",f
1261,2018-06-14,2018,6,"Junio",2,13,"Miércoles",f
1262,2018-06-15,2018,6,"Junio",2,14,"Jueves",f
1263,2018-06-16,2018,6,"Junio",2,15,"Viernes",f
1264,2018-06-17,2018,6,"Junio",2,16,"Sábado",t
1265,2018-06-18,2018,6,"Junio",2,17,"Domingo",t
1266,2018-06-19,2018,6,"Junio",2,18,"Lunes",f
1267,2018-06-20,2018,6,"Junio",2,19,"Martes",f
1268,2018-06-21,2018,6,"Junio",2,20,"Miércoles",f
1269,2018-06-22,2018,6,"Junio",2,21,"Jueves",f
1270,2018-06-23,2018,6,"Junio",2,22,"Viernes",f
1271,2018-06-24,2018,6,"Junio",2,23,"Sábado",t
1272,2018-06-25,2018,6,"Junio",2,24,"Domingo",t
1273,2018-06-26,2018,6,"Junio",2,25,"Lunes",f
1274,2018-06-27,2018,6,"Junio",2,26,"Martes",f
1275,2018-06-28,2018,6,"Junio",2,27,"Miércoles",f
1276,2018-06-29,2018,6,"Junio",2,28,"Jueves",f
1277,2018-06-30,2018,6,"Junio",2,29,"Viernes",f
1278,2018-07-01,2018,6,"Junio",2,30,"Sábado",t
1279,2018-07-02,2018,7,"Julio",3,1,"Domingo",t
1280,2018-07-03,2018,7,"Julio",3,2,"Lunes",f
1281,2018-07-04,2018,7,"Julio",3,3,"Martes",f
1282,2018-07-05,2018,7,"Julio",3,4,"Miércoles",f
1283,2018-07-06,2018,7,"Julio",3,5,"Jueves",f
1284,2018-07-07,2018,7,"Julio",3,6,"Viernes",f
1285,2018-07-08,2018,7,"Julio",3,7,"Sábado",t
1286,2018-07-09,2018,7,"Julio",3,8,"Domingo",t
1287,2018-07-10,2018,7,"Julio",3,9,"Lunes",f
1288,2018-07-11,2018,7,"Julio",3,10,"Martes",f
1289,2018-07-12,2018,7,"Julio",3,11,"Miércoles",f
1290,2018-07-13,2018,7,"Julio",3,12,"Jueves",f
1291,2018-07-14,2018,7,"Julio",3,13,"Viernes",f
1292,2018-07-15,2018,7,"Julio",3,14,"Sábado",t
1293,2018-07-16,2018,7,"Julio",3,15,"Domingo",t
1294,2018-07-17,2018,7,"Julio",3,16,"Lunes",f
1295,2018-07-18,2018,7,"Julio",3,17,"Martes",f
1296,2018-07-19,2018,7,"Julio",3,18,"Miércoles",f
1297,2018-07-20,2018,7,"Julio",3,19,"Jueves",f
1298,2018-07-21,2018,7,"Julio",3,20,"Viernes",f
1299,2018-07-22,2018,7,"Julio",3,21,"Sábado",t
1300,2018-07-23,2018,7,"Julio",3,22,"Domingo",t
1301,2018-07-24,2018,7,"Julio",3,23,"Lunes",f
1302,2018-07-25,2018,7,"Julio",3,24,"Martes",f
1303,2018-07-26,2018,7,"Julio",3,25,"Miércoles",f
1304,2018-07-27,2018,7,"Julio",3,26,"Jueves",f
1305,2018-07-28,2018,7,"Julio",3,27,"Viernes",f
1306,2018-07-29,2018,7,"Julio",3,28,"Sábado",t
1307,2018-07-30,2018,7,"Julio",3,29,"Domingo",t
1308,2018-07-31,2018,7,"Julio",3,30,"Lunes",f
1309,2018-08-01,2018,7,"Julio",3,31,"Martes",f
1310,2018-08-02,2018,8,"Agosto",3,1,"Miércoles",f
1311,2018-08-03,2018,8,"Agosto",3,2,"Jueves",f
1312,2018-08-04,2018,8,"Agosto",3,3,"Viernes",f
1313,2018-08-05,2018,8,"Agosto",3,4,"Sábado",t
1314,2018-08-06,2018,8,"Agosto",3,5,"Domingo",t
1315,2018-08-07,2018,8,"Agosto",3,6,"Lunes",f
1316,2018-08-08,2018,8,"Agosto",3,7,"Martes",f
1317,2018-08-09,2018,8,"Agosto",3,8,"Miércoles",f
1318,2018-08-10,2018,8,"Agosto",3,9,"Jueves",f
1319,2018-08-11,2018,8,"Agosto",3,10,"Viernes",f
1320,2018-08-12,2018,8,"Agosto",3,11,"Sábado",t
1321,2018-08-13,2018,8,"Agosto",3,12,"Domingo",t
1322,2018-08-14,2018,8,"Agosto",3,13,"Lunes",f
1323,2018-08-15,2018,8,"Agosto",3,14,"Martes",f
1324,2018-08-16,2018,8,"Agosto",3,15,"Miércoles",f
1325,2018-08-17,2018,8,"Agosto",3,16,"Jueves",f
1326,2018-08-18,2018,8,"Agosto",3,17,"Viernes",f
1327,2018-08-19,2018,8,"Agosto",3,18,"Sábado",t
1328,2018-08-20,2018,8,"Agosto",3,19,"Domingo",t
1329,2018-08-21,2018,8,"Agosto",3,20,"Lunes",f
1330,2018-08-22,2018,8,"Agosto",3,21,"Martes",f
1331,2018-08-23,2018,8,"Agosto",3,22,"Miércoles",f
1332,2018-08-24,2018,8,"Agosto",3,23,"Jueves",f
1333,2018-08-25,2018,8,"Agosto",3,24,"Viernes",f
1334,2018-08-26,2018,8,"Agosto",3,25,"Sábado",t
1335,2018-08-27,2018,8,"Agosto",3,26,"Domingo",t
1336,2018-08-28,2018,8,"Agosto",3,27,"Lunes",f
1337,2018-08-29,2018,8,"Agosto",3,28,"Martes",f
1338,2018-08-30,2018,8,"Agosto",3,29,"Miércoles",f
1339,2018-08-31,2018,8,"Agosto",3,30,"Jueves",f
1340,2018-09-01,2018,8,"Agosto",3,31,"Viernes",f
1341,2018-09-02,2018,9,"Septiembre",3,1,"Sábado",t
1342,2018-09-03,2018,9,"Septiembre",3,2,"Domingo",t
1343,2018-09-04,2018,9,"Septiembre",3,3,"Lunes",f
1344,2018-09-05,2018,9,"Septiembre",3,4,"Martes",f
1345,2018-09-06,2018,9,"Septiembre",3,5,"Miércoles",f
1346,2018-09-07,2018,9,"Septiembre",3,6,"Jueves",f
1347,2018-09-08,2018,9,"Septiembre",3,7,"Viernes",f
1348,2018-09-09,2018,9,"Septiembre",3,8,"Sábado",t
1349,2018-09-10,2018,9,"Septiembre",3,9,"Domingo",t
1350,2018-09-11,2018,9,"Septiembre",3,10,"Lunes",f
1351,2018-09-12,2018,9,"Septiembre",3,11,"Martes",f
1352,2018-09-13,2018,9,"Septiembre",3,12,"Miércoles",f
1353,2018-09-14,2018,9,"Septiembre",3,13,"Jueves",f
1354,2018-09-15,2018,9,"Septiembre",3,14,"Viernes",f
1355,2018-09-16,2018,9,"Septiembre",3,15,"Sábado",t
1356,2018-09-17,2018,9,"Septiembre",3,16,"Domingo",t
1357,2018-09-18,2018,9,"Septiembre",3,17,"Lunes",f
1358,2018-09-19,2018,9,"Septiembre",3,18,"Martes",f
1359,2018-09-20,2018,9,"Septiembre",3,19,"Miércoles",f
1360,2018-09-21,2018,9,"Septiembre",3,20,"Jueves",f
1361,2018-09-22,2018,9,"Septiembre",3,21,"Viernes",f
1362,2018-09-23,2018,9,"Septiembre",3,22,"Sábado",t
1363,2018-09-24,2018,9,"Septiembre",3,23,"Domingo",t
1364,2018-09-25,2018,9,"Septiembre",3,24,"Lunes",f
1365,2018-09-26,2018,9,"Septiembre",3,25,"Martes",f
1366,2018-09-27,2018,9,"Septiembre",3,26,"Miércoles",f
1367,2018-09-28,2018,9,"Septiembre",3,27,"Jueves",f
1368,2018-09-29,2018,9,"Septiembre",3,28,"Viernes",f
1369,2018-09-30,2018,9,"Septiembre",3,29,"Sábado",t
1370,2018-10-01,2018,9,"Septiembre",3,30,"Domingo",t
1371,2018-10-02,2018,10,"Octubre",4,1,"Lunes",f
1372,2018-10-03,2018,10,"Octubre",4,2,"Martes",f
1373,2018-10-04,2018,10,"Octubre",4,3,"Miércoles",f
1374,2018-10-05,2018,10,"Octubre",4,4,"Jueves",f
1375,2018-10-06,2018,10,"Octubre",4,5,"Viernes",f
1376,2018-10-07,2018,10,"Octubre",4,6,"Sábado",t
1377,2018-10-08,2018,10,"Octubre",4,7,"Domingo",t
1378,2018-10-09,2018,10,"Octubre",4,8,"Lunes",f
1379,2018-10-10,2018,10,"Octubre",4,9,"Martes",f
1380,2018-10-11,2018,10,"Octubre",4,10,"Miércoles",f
1381,2018-10-12,2018,10,"Octubre",4,11,"Jueves",f
1382,2018-10-13,2018,10,"Octubre",4,12,"Viernes",f
1383,2018-10-14,2018,10,"Octubre",4,13,"Sábado",t
1384,2018-10-15,2018,10,"Octubre",4,14,"Domingo",t
1385,2018-10-16,2018,10,"Octubre",4,15,"Lunes",f
1386,2018-10-17,2018,10,"Octubre",4,16,"Martes",f
1387,2018-10-18,2018,10,"Octubre",4,17,"Miércoles",f
1388,2018-10-19,2018,10,"Octubre",4,18,"Jueves",f
1389,2018-10-20,2018,10,"Octubre",4,19,"Viernes",f
1390,2018-10-21,2018,10,"Octubre",4,20,"Sábado",t
1391,2018-10-22,2018,10,"Octubre",4,21,"Domingo",t
1392,2018-10-23,2018,10,"Octubre",4,22,"Lunes",f
1393,2018-10-24,2018,10,"Octubre",4,23,"Martes",f
1394,2018-10-25,2018,10,"Octubre",4,24,"Miércoles",f
1395,2018-10-26,2018,10,"Octubre",4,25,"Jueves",f
1396,2018-10-27,2018,10,"Octubre",4,26,"Viernes",f
1397,2018-10-28,2018,10,"Octubre",4,27,"Sábado",t
1398,2018-10-29,2018,10,"Octubre",4,28,"Domingo",t
1399,2018-10-30,2018,10,"Octubre",4,29,"Lunes",f
1400,2018-10-31,2018,10,"Octubre",4,30,"Martes",f
1401,2018-11-01,2018,10,"Octubre",4,31,"Miércoles",f
1402,2018-11-02,2018,11,"Noviembre",4,1,"Jueves",f
1403,2018-11-03,2018,11,"Noviembre",4,2,"Viernes",f
1404,2018-11-04,2018,11,"Noviembre",4,3,"Sábado",t
1405,2018-11-05,2018,11,"Noviembre",4,4,"Domingo",t
1406,2018-11-06,2018,11,"Noviembre",4,5,"Lunes",f
1407,2018-11-07,2018,11,"Noviembre",4,6,"Martes",f
1408,2018-11-08,2018,11,"Noviembre",4,7,"Miércoles",f
1409,2018-11-09,2018,11,"Noviembre",4,8,"Jueves",f
1410,2018-11-10,2018,11,"Noviembre",4,9,"Viernes",f
1411,2018-11-11,2018,11,"Noviembre",4,10,"Sábado",t
1412,2018-11-12,2018,11,"Noviembre",4,11,"Domingo",t
1413,2018-11-13,2018,11,"Noviembre",4,12,"Lunes",f
1414,2018-11-14,2018,11,"Noviembre",4,13,"Martes",f
1415,2018-11-15,2018,11,"Noviembre",4,14,"Miércoles",f
1416,2018-11-16,2018,11,"Noviembre",4,15,"Jueves",f
1417,2018-11-17,2018,11,"Noviembre",4,16,"Viernes",f
1418,2018-11-18,2018,11,"Noviembre",4,17,"Sábado",t
1419,2018-11-19,2018,11,"Noviembre",4,18,"Domingo",t
1420,2018-11-20,2018,11,"Noviembre",4,19,"Lunes",f
1421,2018-11-21,2018,11,"Noviembre",4,20,"Martes",f
1422,2018-11-22,2018,11,"Noviembre",4,21,"Miércoles",f
1423,2018-11-23,2018,11,"Noviembre",4,22,"Jueves",f
1424,2018-11-24,2018,11,"Noviembre",4,23,"Viernes",f
1425,2018-11-25,2018,11,"Noviembre",4,24,"Sábado",t
1426,2018-11-26,2018,11,"Noviembre",4,25,"Domingo",t
1427,2018-11-27,2018,11,"Noviembre",4,26,"Lunes",f
1428,2018-11-28,2018,11,"Noviembre",4,27,"Martes",f
1429,2018-11-29,2018,11,"Noviembre",4,28,"Miércoles",f
1430,2018-11-30,2018,11,"Noviembre",4,29,"Jueves",f
1431,2018-12-01,2018,11,"Noviembre",4,30,"Viernes",f
1432,2018-12-02,2018,12,"Diciembre",4,1,"Sábado",t
1433,2018-12-03,2018,12,"Diciembre",4,2,"Domingo",t
1434,2018-12-04,2018,12,"Diciembre",4,3,"Lunes",f
1435,2018-12-05,2018,12,"Diciembre",4,4,"Martes",f
1436,2018-12-06,2018,12,"Diciembre",4,5,"Miércoles",f
1437,2018-12-07,2018,12,"Diciembre",4,6,"Jueves",f
1438,2018-12-08,2018,12,"Diciembre",4,7,"Viernes",f
1439,2018-12-09,2018,12,"Diciembre",4,8,"Sábado",t
1440,2018-12-10,2018,12,"Diciembre",4,9,"Domingo",t
1441,2018-12-11,2018,12,"Diciembre",4,10,"Lunes",f
1442,2018-12-12,2018,12,"Diciembre",4,11,"Martes",f
1443,2018-12-13,2018,12,"Diciembre",4,12,"Miércoles",f
1444,2018-12-14,2018,12,"Diciembre",4,13,"Jueves",f
1445,2018-12-15,2018,12,"Diciembre",4,14,"Viernes",f
1446,2018-12-16,2018,12,"Diciembre",4,15,"Sábado",t
1447,2018-12-17,2018,12,"Diciembre",4,16,"Domingo",t
1448,2018-12-18,2018,12,"Diciembre",4,17,"Lunes",f
1449,2018-12-19,2018,12,"Diciembre",4,18,"Martes",f
1450,2018-12-20,2018,12,"Diciembre",4,19,"Miércoles",f
1451,2018-12-21,2018,12,"Diciembre",4,20,"Jueves",f
1452,2018-12-22,2018,12,"Diciembre",4,21,"Viernes",f
1453,2018-12-23,2018,12,"Diciembre",4,22,"Sábado",t
1454,2018-12-24,2018,12,"Diciembre",4,23,"Domingo",t
1455,2018-12-25,2018,12,"Diciembre",4,24,"Lunes",f
1456,2018-12-26,2018,12,"Diciembre",4,25,"Martes",f
1457,2018-12-27,2018,12,"Diciembre",4,26,"Miércoles",f
1458,2018-12-28,2018,12,"Diciembre",4,27,"Jueves",f
1459,2018-12-29,2018,12,"Diciembre",4,28,"Viernes",f
1460,2018-12-30,2018,12,"Diciembre",4,29,"Sábado",t
1461,2018-12-31,2018,12,"Diciembre",4,30,"Domingo",t
1462,2019-01-01,2018,12,"Diciembre",4,31,"Lunes",f
1463,2019-01-02,2019,1,"Enero",1,1,"Martes",f
1464,2019-01-03,2019,1,"Enero",1,2,"Miércoles",f
1465,2019-01-04,2019,1,"Enero",1,3,"Jueves",f
1466,2019-01-05,2019,1,"Enero",1,4,"Viernes",f
1467,2019-01-06,2019,1,"Enero",1,5,"Sábado",t
1468,2019-01-07,2019,1,"Enero",1,6,"Domingo",t
1469,2019-01-08,2019,1,"Enero",1,7,"Lunes",f
1470,2019-01-09,2019,1,"Enero",1,8,"Martes",f
1471,2019-01-10,2019,1,"Enero",1,9,"Miércoles",f
1472,2019-01-11,2019,1,"Enero",1,10,"Jueves",f
1473,2019-01-12,2019,1,"Enero",1,11,"Viernes",f
1474,2019-01-13,2019,1,"Enero",1,12,"Sábado",t
1475,2019-01-14,2019,1,"Enero",1,13,"Domingo",t
1476,2019-01-15,2019,1,"Enero",1,14,"Lunes",f
1477,2019-01-16,2019,1,"Enero",1,15,"Martes",f
1478,2019-01-17,2019,1,"Enero",1,16,"Miércoles",f
1479,2019-01-18,2019,1,"Enero",1,17,"Jueves",f
1480,2019-01-19,2019,1,"Enero",1,18,"Viernes",f
1481,2019-01-20,2019,1,"Enero",1,19,"Sábado",t
1482,2019-01-21,2019,1,"Enero",1,20,"Domingo",t
1483,2019-01-22,2019,1,"Enero",1,21,"Lunes",f
1484,2019-01-23,2019,1,"Enero",1,22,"Martes",f
1485,2019-01-24,2019,1,"Enero",1,23,"Miércoles",f
1486,2019-01-25,2019,1,"Enero",1,24,"Jueves",f
1487,2019-01-26,2019,1,"Enero",1,25,"Viernes",f
1488,2019-01-27,2019,1,"Enero",1,26,"Sábado",t
1489,2019-01-28,2019,1,"Enero",1,27,"Domingo",t
1490,2019-01-29,2019,1,"Enero",1,28,"Lunes",f
1491,2019-01-30,2019,1,"Enero",1,29,"Martes",f
1492,2019-01-31,2019,1,"Enero",1,30,"Miércoles",f
1493,2019-02-01,2019,1,"Enero",1,31,"Jueves",f
1494,2019-02-02,2019,2,"Febrero",1,1,"Viernes",f
1495,2019-02-03,2019,2,"Febrero",1,2,"Sábado",t
1496,2019-02-04,2019,2,"Febrero",1,3,"Domingo",t
1497,2019-02-05,2019,2,"Febrero",1,4,"Lunes",f
1498,2019-02-06,2019,2,"Febrero",1,5,"Martes",f
1499,2019-02-07,2019,2,"Febrero",1,6,"Miércoles",f
1500,2019-02-08,2019,2,"Febrero",1,7,"Jueves",f
1501,2019-02-09,2019,2,"Febrero",1,8,"Viernes",f
1502,2019-02-10,2019,2,"Febrero",1,9,"Sábado",t
1503,2019-02-11,2019,2,"Febrero",1,10,"Domingo",t
1504,2019-02-12,2019,2,"Febrero",1,11,"Lunes",f
1505,2019-02-13,2019,2,"Febrero",1,12,"Martes",f
1506,2019-02-14,2019,2,"Febrero",1,13,"Miércoles",f
1507,2019-02-15,2019,2,"Febrero",1,14,"Jueves",f
1508,2019-02-16,2019,2,"Febrero",1,15,"Viernes",f
1509,2019-02-17,2019,2,"Febrero",1,16,"Sábado",t
1510,2019-02-18,2019,2,"Febrero",1,17,"Domingo",t
1511,2019-02-19,2019,2,"Febrero",1,18,"Lunes",f
1512,2019-02-20,2019,2,"Febrero",1,19,"Martes",f
1513,2019-02-21,2019,2,"Febrero",1,20,"Miércoles",f
1514,2019-02-22,2019,2,"Febrero",1,21,"Jueves",f
1515,2019-02-23,2019,2,"Febrero",1,22,"Viernes",f
1516,2019-02-24,2019,2,"Febrero",1,23,"Sábado",t
1517,2019-02-25,2019,2,"Febrero",1,24,"Domingo",t
1518,2019-02-26,2019,2,"Febrero",1,25,"Lunes",f
1519,2019-02-27,2019,2,"Febrero",1,26,"Martes",f
1520,2019-02-28,2019,2,"Febrero",1,27,"Miércoles",f
